,ds,Lag_Trend_tmax_12,Lag_Trend_tmax_24,Lag_Trend_af_12,Lag_Trend_rain_24,Lag_Trend_sun_24,Lag_Trend_O3_24,Lag_Trend_SO2_24,y
197,2019-12-01,16.96666666666667,15.708333333333332,1.4166666666666667,53.949999999999996,54.83333333333333,18.257691353107933,6.286543899313555,7.855908333333334
198,2020-01-01,16.75,15.904166666666669,1.4166666666666667,48.9,55.862500000000004,19.32344089624936,6.114322964781746,8.032774999999999
199,2020-02-01,16.662499999999998,16.195833333333333,1.4166666666666667,45.333333333333336,55.93333333333333,19.93215237754416,5.980482961421531,8.014304166666667
200,2020-03-01,16.704166666666666,16.37083333333333,1.4166666666666667,43.666666666666664,59.354166666666664,20.195967595790126,5.861354268171829,7.960016666666665
201,2020-04-01,16.674999999999997,16.416666666666664,1.375,44.59166666666666,60.49166666666666,20.588122385608678,5.736267798824457,7.985516666666666
202,2020-05-01,16.554166666666667,16.4375,1.4166666666666665,48.400000000000006,58.76666666666666,20.701552718251303,5.580296909916901,8.00635
203,2020-06-01,16.712315382640142,16.132127359984192,1.5681704031034622,48.49728555383692,55.26293298581274,16.379320187518527,5.997756609695802,8.00635
204,2020-07-01,16.742704955730165,16.135271818497117,1.5575326721434684,48.408489581357244,55.28672618146803,16.371115445214738,5.932219911390907,
205,2020-08-01,16.753321035662584,16.139609664075753,1.546994118476245,48.304883312569956,55.3129831641654,16.378060221878158,5.861146685595309,
206,2020-09-01,16.7692897007982,16.143151438814254,1.5363651952904254,48.20155559728936,55.339932349535,16.384343595015874,5.789977282732576,
207,2020-10-01,16.790685406327842,16.148255424471504,1.5260636573408808,48.10331321160034,55.36501146501859,16.388952796795913,5.721651265471731,
208,2020-11-01,16.79841749436204,16.153557837696923,1.515450345913223,48.00448108155467,55.39122709819278,16.393010909010155,5.651419298673046,
209,2020-12-01,16.829323887766687,16.15862649245165,1.505158989666346,47.90804660408389,55.41633663761413,16.39763709532298,5.582574261335881,
210,2021-01-01,16.859710825056418,16.164459633746592,1.49452204995778,47.8062525111557,55.442769479411524,16.40315203682502,5.511201764979998,
211,2021-02-01,16.886067229751244,16.170150964858784,1.4838821273983864,47.70509238200759,55.47117669272914,16.40819336718795,5.440307925873525,
212,2021-03-01,16.904593610680607,16.174813078444682,1.4742572604362545,47.61286133595166,55.49720234261994,16.411992267472897,5.376522584820996,
213,2021-04-01,16.923725922353473,16.178842267320658,1.4636268356175643,47.509136202618414,55.52476447440019,16.41728690103787,5.305700698306956,
214,2021-05-01,16.938898188232898,16.18276011148516,1.4534012967363787,47.411521268443025,55.550326085165686,16.42335405514625,5.236220305744618,
215,2021-06-01,16.944831828743343,16.189014440211736,1.4429006004851754,47.31378908462416,55.57528720696741,16.429235165167842,5.164915625329464,
216,2021-07-01,16.975213839119636,16.192151065431013,1.4322623048673264,47.224954598745136,55.599113645463056,16.421038100461697,5.0993797543572725,
217,2021-08-01,16.985725786382986,16.196480224557234,1.4217261128531071,47.12126470111019,55.625384276418515,16.428070804811533,5.028283183407442,
218,2021-09-01,17.001697515232294,16.200023070504066,1.4110968399991555,47.017941298398554,55.6523267921617,16.43435292519711,4.9571113977342005,
219,2021-10-01,17.023030980094802,16.205138701969986,1.4007949302937246,46.91975173679034,55.67738405341233,16.438917494168614,4.8887960564956865,
220,2021-11-01,17.030828719121672,16.210432821374948,1.3901816421938498,46.82095848348686,55.70358123072612,16.44295381227686,4.818565074581372,
221,2021-12-01,17.061822803429376,16.21550243963008,1.3798898013353043,46.7245316660337,55.728690888802326,16.447568701078726,4.7497204228332865,
222,2022-01-01,17.092125977283175,16.22133402906913,1.3692526053556242,46.62271853835871,55.75513496637287,16.453089733036805,4.678355298120657,
223,2022-02-01,17.118329936403693,16.22701032569552,1.3586123731975093,46.5215654509231,55.78355101865215,16.458135817606546,4.6074763375511445,
224,2022-03-01,17.137022266177595,16.231692136593487,1.3489883052218723,46.42924925122343,55.80958067403905,16.461965239993717,4.54366063047423,
225,2022-04-01,17.156155447116824,16.23571030365402,1.338358672927046,46.32554999758575,55.83712304632595,16.467283023837364,4.472834845508427,
226,2022-05-01,17.17135440447169,16.23965793084344,1.3281336609560166,46.22797744459738,55.86269393745863,16.473352959421028,4.403354695987241,
227,2022-06-01,17.17735396490219,16.24590065058391,1.3176306554709993,46.13029380865978,55.887641811312925,16.479146081788485,4.33207584496219,
228,2022-07-01,17.207716737671134,16.249030073539732,1.3069920505614943,46.04141458575992,55.91150240000169,16.470965571536738,4.266538566284351,
229,2022-08-01,17.218128642974445,16.253350582081445,1.2964581429977626,45.93764399073186,55.9377858140025,16.47808355215834,4.195419051561262,
230,2022-09-01,17.234105109072143,16.256895303267903,1.2858284851580817,45.83432821117098,55.964720492266395,16.484361629025972,4.124245603937218,
231,2022-10-01,17.25537559068535,16.26202218699881,1.2755261996222789,45.73619293704312,55.989755807699986,16.488880651131446,4.0559411060444015,
232,2022-11-01,17.263247886594126,16.26730777614243,1.264912918348803,45.63743705427136,56.0159349092981,16.49289587497813,3.9857107967025804,
233,2022-12-01,17.294321779574872,16.272378392661462,1.2546205921672722,45.541016029292976,56.04104567437692,16.49750027029278,3.9168667671615522,
234,2023-01-01,17.324536260935144,16.278208085972967,1.243983148644965,45.43918368357367,56.06750155703561,16.503027696295373,3.8455092450033312,
235,2023-02-01,17.350589940299336,16.283869473534658,1.2333426264181018,45.33803668979059,56.09592585283631,16.508078926457703,3.7746446118864703,
236,2023-03-01,17.369452351860478,16.288571141122592,1.22371939008797,45.245636576001594,56.12195824440979,16.511939330311932,3.7107980802925176,
237,2023-04-01,17.38858530454807,16.29257876810916,1.2130905430287349,45.14196611848154,56.14948079287119,16.517279331655622,3.6399687352628733,
238,2023-05-01,17.403811249503388,16.296556360435737,1.2028659823734726,45.04443652461308,56.17506130312317,16.523349450406766,3.570489864530806,
239,2023-06-01,17.409881655560596,16.30278597382036,1.1923605705978975,44.94679956365586,56.19999684273992,16.52905307137259,3.4992372363025592,
240,2023-07-01,17.44021352349812,16.30590885364265,1.1817219124471696,44.85786948907718,56.22389243545665,16.520897963803613,3.4336963137853305,
241,2023-08-01,17.45052969219565,16.310220757622037,1.1711902074627363,44.75402130718546,56.25018773052467,16.52809837498554,3.362554305368444,
242,2023-09-01,17.466512554275642,16.31376814877554,1.1605601296021122,44.65071645491232,56.27711341564354,16.53436961398619,3.291379921602307,
243,2023-10-01,17.487719400219845,16.318905866750573,1.15025746457935,44.55263681736138,56.30212673603197,16.538842253064924,3.223086416657883,
244,2023-11-01,17.49567499560786,16.324182694786472,1.1396441738425565,44.453916723959374,56.32828816961479,16.54283712452408,3.1528564666872296,
245,2023-12-01,17.526820575149785,16.32925434293451,1.1293513625800196,44.35749962540859,56.35340102744085,16.547431843103457,3.0840132979745203,
246,2024-01-01,17.556941590874057,16.335081799901978,1.1187136808181988,44.25564791201353,56.37986924998382,16.552965958244005,3.0126635947444433,
247,2024-02-01,17.582847382611213,16.34072842179125,1.1080728884137532,44.15450608796803,56.40830116305418,16.558022717594728,2.941812721456152,
248,2024-03-01,17.602496303836705,16.345595988918678,1.098107240719061,44.05900526597782,56.43516893998969,16.562003880366632,2.8756879627340255,
249,2024-04-01,17.621626660650033,16.349636674905604,1.0874760178892278,43.95525720519154,56.462750729945974,16.56727447544933,2.804870295012894,
250,2024-05-01,17.636772520289576,16.35352496203013,1.077249877213112,43.85760059286957,56.48830337986007,16.573336224172593,2.7353907014949264,
251,2024-06-01,17.642645339219374,16.359789389420474,1.0667513878983357,43.75981810055084,56.51327864816658,16.579303620262344,2.6640606402556486,
252,2024-07-01,17.673034912309394,16.3629338479334,1.0561136569383418,43.67102212807116,56.53707184382188,16.571098877958555,2.5985239419507526,
253,2024-08-01,17.683650992241816,16.367271693512034,1.0455751032711194,43.56741585928387,56.56332882651924,16.578043654621972,2.5274507161551587,
254,2024-09-01,17.699619657377433,16.370813468250535,1.0349461800852986,43.46408814400327,56.59027801188884,16.584327027759688,2.4562813132924233,
255,2024-10-01,17.721015362907078,16.37591745390779,1.0246446421357547,43.36584575831426,56.61535712737243,16.58893622953973,2.3879552960315777,
256,2024-11-01,17.728747450941274,16.381219867133208,1.0140313307080961,43.26701362826859,56.64157276054662,16.592994341753972,2.31772332923289,
257,2024-12-01,17.75965384434592,16.386288521887934,1.0037399744612197,43.170579150797806,56.666682299967974,16.5976205280668,2.2488782918957275,
258,2025-01-01,17.790040781635646,16.392121663182873,0.9931030347526544,43.06878505786961,56.69311514176537,16.603135469568834,2.177505795539847,
259,2025-02-01,17.816397186330473,16.39781299429507,0.9824631121932598,42.96762492872151,56.72152235508298,16.608176799931762,2.1066119564333685,
260,2025-03-01,17.834923567259835,16.402475107880967,0.9728382452311277,42.875393882665584,56.74754800497378,16.611975700216714,2.042826615380842,
261,2025-04-01,17.85405587893271,16.40650429675694,0.9622078204124384,42.771668749332335,56.77511013675404,16.617270333781686,1.9720047288668046,
262,2025-05-01,17.86922814481213,16.41042214092144,0.9519822815312527,42.67405381515695,56.80067174751953,16.623337487890065,1.9025243363044673,
263,2025-06-01,17.87516178532257,16.416676469648017,0.9414815852800494,42.576321631338075,56.825632869321254,16.629218597911656,1.8312196558893101,
